Series Name,Series Code,Country Name,Country Code,2017 [YR2017]
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Chile,CHL,20.024196501231
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,China,CHN,17.9373611027194
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Colombia,COL,23.5569125467782
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Comoros,COM,39.7724759550407
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Dem. Rep.",COD,46.2834669086621
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Rep.",COG,41.9441974134633
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Costa Rica,CRI,21.5773722341662
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cote d'Ivoire,CIV,42.1667382098065
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Croatia,HRV,14.4380264493861
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cuba,CUB,16.4062997442336
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Curacao,CUW,19.2793693710377
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cyprus,CYP,16.836628300265
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Czech Republic,CZE,15.3853751430547
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Denmark,DNK,16.4916924766681
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Djibouti,DJI,29.9820251901548
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Dominica,DMA,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Dominican Republic,DOM,28.2506194174432
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ecuador,ECU,28.3616003254264
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Egypt, Arab Rep.",EGY,33.7755380296658
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,El Salvador,SLV,27.4456233330401
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Equatorial Guinea,GNQ,37.2850439222759
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eritrea,ERI,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Estonia,EST,16.2218904190573
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eswatini,SWZ,38.3444241446295
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ethiopia,ETH,41.2507982618484
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Faroe Islands,FRO,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Fiji,FJI,29.6512999467781
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Finland,FIN,16.2511650912268
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,France,FRA,18.1098266879217
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,French Polynesia,PYF,22.8871938631375
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Gabon,GAB,36.8221392342104
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Gambia, The",GMB,44.3758020388556
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Georgia,GEO,19.5291210452424
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Germany,DEU,13.4506883625113
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ghana,GHA,37.8200306887033
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Gibraltar,GIB,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Greece,GRC,14.2048072510869
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Greenland,GRL,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Grenada,GRD,23.3643595432653
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guam,GUM,24.8330604269514
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guatemala,GTM,35.0508927890502
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea,GIN,44.2483662134694
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea-Bissau,GNB,42.4860719472471
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guyana,GUY,28.5752984306431
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Haiti,HTI,33.6244485022626
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Honduras,HND,32.3450927472473
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Hong Kong SAR, China",HKG,11.475226523003
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Hungary,HUN,14.3722655591988
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iceland,ISL,19.9896528934517
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,India,IND,27.4786995727277
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Indonesia,IDN,26.9149014961264
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Iran, Islamic Rep.",IRN,24.2478436298895
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iraq,IRQ,38.7744678616478
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ireland,IRL,21.6032763908872
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Isle of Man,IMN,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Israel,ISR,27.9446442971777
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Italy,ITA,13.4750705252017
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jamaica,JAM,24.0142246361331
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Japan,JPN,12.8143904375377
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jordan,JOR,34.8862228834041
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kazakhstan,KAZ,27.9148600452245
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kenya,KEN,40.3500123513719
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kiribati,KIR,35.1460256837015
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Dem. People’s Rep.",PRK,20.4528226206826
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Rep.",KOR,13.2254992840496
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kosovo,XKX,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kuwait,KWT,21.4224554183712
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kyrgyz Republic,KGZ,32.1806772602308
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lao PDR,LAO,32.8829352937243
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latvia,LVA,15.5762629946128
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lebanon,LBN,26.5880455578541
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lesotho,LSO,32.9813906921905
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liberia,LBR,41.4787166758893
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Libya,LBY,28.5393977927049
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liechtenstein,LIE,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lithuania,LTU,14.7274878102097
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Luxembourg,LUX,16.0651112500211
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Macao SAR, China",MAC,13.2804356031707
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Madagascar,MDG,40.9723121695803
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malawi,MWI,44.2968770691621
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malaysia,MYS,24.3437909565021
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Maldives,MDV,20.3949621476142
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mali,MLI,47.7228165076114
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malta,MLT,14.2298022756906
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Marshall Islands,MHL,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritania,MRT,40.26255262611
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritius,MUS,18.3573889738149
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mexico,MEX,26.9392249508412
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Micronesia, Fed. Sts.",FSM,31.9785750814201
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Moldova,MDA,15.8160585897819
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Monaco,MCO,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mongolia,MNG,29.9497781800034
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Montenegro,MNE,18.2502792548318
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Morocco,MAR,27.4525982852488
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mozambique,MOZ,44.9594607396316
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Myanmar,MMR,26.8466928773674
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Namibia,NAM,36.8825367836037
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nauru,NRU,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nepal,NPL,31.336510561534
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Netherlands,NLD,16.3531299843661
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Caledonia,NCL,23.0460039689699
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Zealand,NZL,19.7161696406279
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nicaragua,NIC,30.5483953724178
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Niger,NER,50.0928832755573
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nigeria,NGA,44.0131179412448
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,North Macedonia,MKD,16.6612231723788
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Northern Mariana Islands,MNP,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Norway,NOR,17.6700981019673
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Oman,OMN,22.0405029824721
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pakistan,PAK,35.478621035315
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Palau,PLW,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Panama,PAN,27.3394729530685
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Papua New Guinea,PNG,36.1384213103618
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Paraguay,PRY,29.7043524151016
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Peru,PER,26.3624966281645
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Philippines,PHL,31.4680085202537
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Poland,POL,14.8792802078772
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Portugal,PRT,13.6670779014333
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Puerto Rico,PRI,17.4280036426084
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Qatar,QAT,13.5107430906865
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Romania,ROU,15.4494850378567
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Russian Federation,RUS,17.6339713736985
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Rwanda,RWA,40.1361293138338
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Samoa,WSM,38.5411974282321
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,San Marino,SMR,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sao Tome and Principe,STP,42.8550043701018
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Saudi Arabia,SAU,25.2590610141107
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Senegal,SEN,43.2363351125906
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Serbia,SRB,15.8258875685363
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Seychelles,SYC,23.4790184405401
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sierra Leone,SLE,41.3565579829024
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Singapore,SGP,12.2124560773127
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sint Maarten (Dutch part),SXM,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovak Republic,SVK,15.3377264634079
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovenia,SVN,14.902181377908
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Solomon Islands,SLB,40.353814781798
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Somalia,SOM,46.7529804110293
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,29.1502598257042
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Sudan,SSD,42.0568295727806
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Spain,ESP,14.7033379846795
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sri Lanka,LKA,24.4070862823381
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Kitts and Nevis,KNA,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Lucia,LCA,18.9086729224002
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Martin (French part),MAF,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Vincent and the Grenadines,VCT,22.9424458466497
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sudan,SDN,40.8546242793757
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Suriname,SUR,27.4331458940992
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sweden,SWE,17.495166026983
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Switzerland,CHE,14.8724946793942
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Syrian Arab Republic,SYR,31.8295185484893
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tajikistan,TJK,36.4524133731099
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tanzania,TZA,44.3164485313565
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Thailand,THA,17.3538216619869
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Timor-Leste,TLS,38.3023475417009
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Togo,TGO,41.6375764859374
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tonga,TON,35.7830545696974
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Trinidad and Tobago,TTO,20.5385030551443
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tunisia,TUN,24.1116258680784
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turkey,TUR,25.0027571472864
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turkmenistan,TKM,30.910314889694
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turks and Caicos Islands,TCA,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tuvalu,TUV,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uganda,UGA,47.3199381984244
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ukraine,UKR,15.6289572025388
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United Arab Emirates,ARE,14.5044224309314
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United Kingdom,GBR,17.63500937043
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United States,USA,18.8585280818274
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uruguay,URY,20.7770319914125
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uzbekistan,UZB,28.5183238873478
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Vanuatu,VUT,38.8623866064236
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Venezuela, RB",VEN,27.9706197612419
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Vietnam,VNM,23.0975510865422
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Virgin Islands (U.S.),VIR,19.9167549713129
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,West Bank and Gaza,PSE,39.2627316957879
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Yemen, Rep.",YEM,40.0013953746205
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Zambia,ZMB,45.4113688120858
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Zimbabwe,ZWE,42.5978683807469
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Arab World,ARB,32.8888127446091
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Caribbean small states,CSS,23.9754354405203
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Central Europe and the Baltics,CEB,14.9951785323286
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Early-demographic dividend,EAR,29.227207364508
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific,EAS,19.888505714385
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific (excluding high income),EAP,20.6254995426617
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,20.6276493506852
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Euro area,EMU,15.1046710128592
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia,ECS,17.9424473520136
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia (excluding high income),ECA,20.8889925239076
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,20.330140782434
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,European Union,EUU,15.1464069475388
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Fragile and conflict affected situations,FCS,41.1677718252535
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Heavily indebted poor countries (HIPC),HPC,43.1411859843412
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,High income,HIC,16.5865243511128
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IBRD only,IBD,23.7688554136813
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA & IBRD total,IBT,27.6471049841176
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA blend,IDB,38.9232381332795
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA only,IDX,39.1918904979583
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA total,IDA,39.1007512513639
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Late-demographic dividend,LTE,19.0835576210465
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & Caribbean,LCN,24.9122118701025
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & Caribbean (excluding high income),LAC,25.1289771923739
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,25.1162426963184
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Least developed countries: UN classification,LDC,39.72880685502
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Low & middle income,LMY,27.7196079625613
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Low income,LIC,42.1650517626487
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lower middle income,LMC,30.4727378455169
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa,MEA,29.9121398428777
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa (excluding high income),MNA,31.1220052131885
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,31.024541806527
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle income,MIC,25.9516913637214
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,North America,NAC,18.5566091455608
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Not classified,INX,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,OECD members,OED,17.9291869189719
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Other small states,OSS,30.0912330515557
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pacific island small states,PSS,35.1146738276075
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Post-demographic dividend,PST,16.1469989456448
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pre-demographic dividend,PRE,44.0028464966177
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Small states,SST,29.2757263645437
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Asia,SAS,28.8210710754699
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Asia (IDA & IBRD),TSA,28.8210710754699
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sub-Saharan Africa,SSF,42.7689405850802
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,42.770701253833
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,42.7689405850802
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Upper middle income,UMC,20.8375306993118
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,World,WLD,25.9348740321085
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/09/2020,,,,
