Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,82.5268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,77.462
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,66.187
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,61.735
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,73.6
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,80.9926829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,63.78
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gibraltar,GIB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,81.2878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,72.384
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,79.859
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,74.063
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,61.185
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,58.003
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,69.774
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,63.66
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,75.088
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,84.9341463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,75.8170731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,82.6609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,69.416
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,71.509
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,76.479
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,70.454
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,82.6073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,82.8024390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,82.9463414634147
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,74.368
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,84.2109756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,74.405
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,73.15
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,66.342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,68.116
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People’s Rep.",PRK,72.095
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,82.6268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,XKX,72.1951219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,75.398
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,71.4
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,67.61
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,74.6780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,78.875
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,53.705
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,63.73
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,72.724
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liechtenstein,LIE,83.7463414634147
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lithuania,LTU,76.290243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Luxembourg,LUX,82.0951219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macao SAR, China",MAC,84.118
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Madagascar,MDG,66.681
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malawi,MWI,63.798
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malaysia,MYS,75.997
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Maldives,MDV,78.627
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mali,MLI,58.893
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malta,MLT,82.3463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Marshall Islands,MHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritania,MRT,64.704
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritius,MUS,74.4163414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,74.992
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Micronesia, Fed. Sts.",FSM,67.755
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Moldova,MDA,71.808
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Monaco,MCO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,69.689
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Montenegro,MNE,76.77
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,76.453
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mozambique,MOZ,60.163
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,66.867
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Namibia,NAM,63.373
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nauru,NRU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,70.478
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Netherlands,NLD,81.7609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Caledonia,NCL,77.1487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Zealand,NZL,81.8585365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,74.275
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,62.024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,54.332
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North Macedonia,MKD,75.688
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Northern Mariana Islands,MNP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Norway,NOR,82.8121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Oman,OMN,77.633
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,67.114
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Palau,PLW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Panama,PAN,78.329
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Papua New Guinea,PNG,64.263
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,74.131
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,76.516
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,71.095
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Poland,POL,77.7536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Portugal,PRT,81.7243902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Puerto Rico,PRI,79.7781951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Qatar,QAT,80.1
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Romania,ROU,75.409756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,72.6573170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,68.7
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Samoa,WSM,73.187
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,San Marino,SMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sao Tome and Principe,STP,70.17
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Saudi Arabia,SAU,74.998
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,67.665
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Serbia,SRB,75.5390243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Seychelles,SYC,72.8414634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sierra Leone,SLE,54.309
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Singapore,SGP,83.1463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sint Maarten (Dutch part),SXM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovak Republic,SVK,77.1658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovenia,SVN,81.0292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Solomon Islands,SLB,72.835
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Somalia,SOM,57.068
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,63.857
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Sudan,SSD,57.604
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,83.3341463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,76.812
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Kitts and Nevis,KNA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Lucia,LCA,76.057
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Martin (French part),MAF,79.8707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Vincent and the Grenadines,VCT,72.415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sudan,SDN,65.095
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Suriname,SUR,71.57
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sweden,SWE,82.5121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Switzerland,CHE,83.5512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Syrian Arab Republic,SYR,71.779
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tajikistan,TJK,70.879
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,65.015
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Thailand,THA,76.931
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Timor-Leste,TLS,69.26
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,60.76
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tonga,TON,70.801
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Trinidad and Tobago,TTO,73.38
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tunisia,TUN,76.505
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkey,TUR,77.437
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkmenistan,TKM,68.073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turks and Caicos Islands,TCA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tuvalu,TUV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,62.973
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,71.5826829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,77.814
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,81.3560975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,78.5390243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,77.77
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,71.573
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,70.323
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,72.128
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,75.317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,79.5682926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,PSE,73.895
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,66.096
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,63.51
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,61.195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Early-demographic dividend,EAR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,EAS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,80.9705020352996
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,61.4957058546614
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not classified,INX,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,World,WLD,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/09/2020,,,,
